Tb,Tc,Tr
0.2828,0.4094,0.3078
0.2828,0.4184,0.2988
0.2828,0.4192,0.298
0.2828,0.4211,0.2961
0.2828,0.4218,0.2954
0.2828,0.4268,0.2904
0.2828,0.4385,0.2787
0.2828,0.4393,0.2779
0.2828,0.4428,0.2744
0.2828,0.4474,0.2698
0.2828,0.4487,0.2685
0.2828,0.4584,0.2588
0.2828,0.5023,0.2149
0.2828,0.517,0.2002
0.2827,0.1881,0.5292
0.2827,0.1993,0.518
0.2827,0.2077,0.5096
0.2827,0.2282,0.4891
0.2827,0.2312,0.4861
0.2827,0.2449,0.4724
0.2827,0.253,0.4643
0.2827,0.2591,0.4582
0.2827,0.26,0.4573
0.2827,0.2849,0.4324
0.2827,0.2874,0.4299
0.2827,0.2876,0.4297
0.2827,0.2984,0.4189
0.2827,0.3119,0.4054
0.2827,0.3273,0.39
0.2827,0.3368,0.3805
0.2827,0.3546,0.3627
0.2827,0.3559,0.3614
0.2827,0.3573,0.36
0.2827,0.36,0.3573
0.2827,0.3603,0.357
0.2827,0.3655,0.3518
0.2827,0.3751,0.3422
0.2827,0.3789,0.3384
0.2827,0.3798,0.3375
0.2827,0.3806,0.3367
0.2827,0.3813,0.336
0.2827,0.3819,0.3354
0.2827,0.3835,0.3338
0.2827,0.3971,0.3202
0.2827,0.3973,0.32
0.2827,0.3986,0.3187
0.2827,0.4089,0.3084
0.2827,0.4095,0.3078
0.2827,0.4121,0.3052
0.2827,0.4126,0.3047
0.2827,0.4144,0.3029
0.2827,0.4194,0.2979
0.2827,0.4211,0.2962
0.2827,0.4323,0.285
0.2827,0.436,0.2813
0.2827,0.4447,0.2726
0.2827,0.4509,0.2664
0.2827,0.4536,0.2637
0.2827,0.4554,0.2619
0.2827,0.5006,0.2167
0.2827,0.5587,0.1586
0.2827,0.5892,0.1281
0.2826,0.1437,0.5737
0.2826,0.1865,0.5309
0.2826,0.2046,0.5128
0.2826,0.2085,0.5089
0.2826,0.213,0.5044
0.2826,0.214,0.5034
0.2826,0.2161,0.5013
0.2826,0.2188,0.4986
0.2826,0.2211,0.4963
0.2826,0.2505,0.4669
0.2826,0.2538,0.4636
0.2826,0.2622,0.4552
0.2826,0.2784,0.439
0.2826,0.2797,0.4377
0.2826,0.2889,0.4285
0.2826,0.2894,0.428
0.2826,0.2901,0.4273
0.2826,0.3042,0.4132
0.2826,0.3108,0.4066
0.2826,0.3141,0.4033
0.2826,0.3199,0.3975
0.2826,0.3208,0.3966
0.2826,0.3407,0.3767
0.2826,0.3419,0.3755
0.2826,0.3471,0.3703
0.2826,0.3706,0.3468
0.2826,0.3837,0.3337
0.2826,0.3918,0.3256
0.2826,0.3973,0.3201
0.2826,0.3997,0.3177
0.2826,0.4018,0.3156
0.2826,0.4195,0.2979
0.2826,0.4281,0.2893
0.2826,0.4298,0.2876
0.2826,0.4301,0.2873
0.2826,0.448,0.2694
0.2826,0.4597,0.2577
0.2826,0.4764,0.241
0.2826,0.4784,0.239
0.2826,0.5424,0.175
0.2826,0.5471,0.1703
0.2826,0.5858,0.1316
0.2825,0.1758,0.5417
0.2825,0.1819,0.5356
0.2825,0.1971,0.5204
0.2825,0.2352,0.4823
0.2825,0.2605,0.457
0.2825,0.2746,0.4429
0.2825,0.2763,0.4412
0.2825,0.28,0.4375
0.2825,0.2811,0.4364
0.2825,0.2818,0.4357
0.2825,0.2873,0.4302
0.2825,0.293,0.4245
0.2825,0.2947,0.4228
0.2825,0.2947,0.4228
0.2825,0.3275,0.39
0.2825,0.3387,0.3788
0.2825,0.3392,0.3783
0.2825,0.3451,0.3724
0.2825,0.3569,0.3606
0.2825,0.3676,0.3499
0.2825,0.369,0.3485
0.2825,0.3708,0.3467
0.2825,0.375,0.3425
0.2825,0.3926,0.3249
0.2825,0.4004,0.3171
0.2825,0.4038,0.3137
0.2825,0.4196,0.2979
0.2825,0.4225,0.295
0.2825,0.4282,0.2893
0.2825,0.4288,0.2887
0.2825,0.4404,0.2771
0.2825,0.4466,0.2709
0.2825,0.4485,0.269
0.2825,0.4512,0.2663
0.2825,0.4534,0.2641
0.2825,0.4559,0.2616
0.2825,0.46,0.2575
0.2825,0.4782,0.2393
0.2825,0.4891,0.2284
0.2825,0.5348,0.1827
0.2825,0.5444,0.1731
0.2825,0.6102,0.1073
0.2824,0.2677,0.4499
0.2824,0.2681,0.4495
0.2824,0.2691,0.4485
0.2824,0.2822,0.4354
0.2824,0.2826,0.435
0.2824,0.3073,0.4103
0.2824,0.3106,0.407
0.2824,0.3135,0.4041
0.2824,0.324,0.3936
0.2824,0.3287,0.3889
0.2824,0.3309,0.3867
0.2824,0.3311,0.3865
0.2824,0.3392,0.3784
0.2824,0.3462,0.3714
0.2824,0.3498,0.3678
0.2824,0.3537,0.3639
0.2824,0.3552,0.3624
0.2824,0.3593,0.3583
0.2824,0.3595,0.3581
0.2824,0.36,0.3576
0.2824,0.3625,0.3551
0.2824,0.3625,0.3551
0.2824,0.3682,0.3494
0.2824,0.3696,0.348
0.2824,0.3742,0.3434
0.2824,0.3782,0.3394
0.2824,0.3787,0.3389
0.2824,0.3795,0.3381
0.2824,0.3801,0.3375
0.2824,0.3813,0.3363
0.2824,0.3845,0.3331
0.2824,0.3944,0.3232
0.2824,0.3971,0.3205
0.2824,0.4035,0.3141
0.2824,0.4045,0.3131
0.2824,0.4255,0.2921
0.2824,0.4257,0.2919
0.2824,0.4345,0.2831
0.2824,0.4357,0.2819
0.2824,0.4367,0.2809
0.2824,0.4373,0.2803
0.2824,0.4375,0.2801
0.2824,0.444,0.2736
0.2824,0.4502,0.2674
0.2824,0.4535,0.2641
0.2824,0.4607,0.2569
0.2824,0.4614,0.2562
0.2824,0.4636,0.254
0.2824,0.4672,0.2504
0.2824,0.4807,0.2369
0.2824,0.4911,0.2265
0.2824,0.4967,0.2209
0.2824,0.5036,0.214
0.2824,0.5048,0.2128
0.2823,0.0879,0.6298
0.2823,0.192,0.5257
0.2823,0.2059,0.5118
0.2823,0.219,0.4987
0.2823,0.2236,0.4941
0.2823,0.2362,0.4815
0.2823,0.2528,0.4649
0.2823,0.2552,0.4625
0.2823,0.2656,0.4521
0.2823,0.2677,0.45
0.2823,0.27,0.4477
0.2823,0.2744,0.4433
0.2823,0.2886,0.4291
0.2823,0.2915,0.4262
0.2823,0.2941,0.4236
0.2823,0.2958,0.4219
0.2823,0.2991,0.4186
0.2823,0.3159,0.4018
0.2823,0.3167,0.401
0.2823,0.3233,0.3944
0.2823,0.3249,0.3928
0.2823,0.3286,0.3891
0.2823,0.3311,0.3866
0.2823,0.34,0.3777
0.2823,0.3503,0.3674
0.2823,0.3526,0.3651
0.2823,0.3543,0.3634
0.2823,0.3575,0.3602
0.2823,0.3591,0.3586
0.2823,0.3649,0.3528
0.2823,0.3704,0.3473
0.2823,0.3708,0.3469
0.2823,0.3775,0.3402
0.2823,0.3781,0.3396
0.2823,0.3842,0.3335
0.2823,0.3846,0.3331
0.2823,0.3903,0.3274
0.2823,0.3943,0.3234
0.2823,0.4052,0.3125
0.2823,0.4061,0.3116
0.2823,0.4134,0.3043
0.2823,0.4213,0.2964
0.2823,0.4221,0.2956
0.2823,0.4226,0.2951
0.2823,0.4278,0.2899
0.2823,0.4315,0.2862
0.2823,0.432,0.2857
0.2823,0.432,0.2857
0.2823,0.4353,0.2824
0.2823,0.4389,0.2788
0.2823,0.4435,0.2742
0.2823,0.4522,0.2655
0.2823,0.466,0.2517
0.2823,0.4748,0.2429
0.2823,0.4807,0.237
0.2823,0.5006,0.2171
0.2823,0.5062,0.2115
0.2823,0.5154,0.2023
0.2823,0.5335,0.1842
0.2822,0.1318,0.586
0.2822,0.2,0.5178
0.2822,0.2267,0.4911
0.2822,0.2663,0.4515
0.2822,0.2663,0.4515
0.2822,0.2688,0.449
0.2822,0.2866,0.4312
0.2822,0.2967,0.4211
0.2822,0.2976,0.4202
0.2822,0.3059,0.4119
0.2822,0.306,0.4118
0.2822,0.3248,0.393
0.2822,0.3305,0.3873
0.2822,0.3387,0.3791
0.2822,0.3423,0.3755
0.2822,0.3446,0.3732
0.2822,0.3446,0.3732
0.2822,0.3489,0.3689
0.2822,0.3598,0.358
0.2822,0.3678,0.35
0.2822,0.3782,0.3396
0.2822,0.3822,0.3356
0.2822,0.3834,0.3344
0.2822,0.3887,0.3291
0.2822,0.3893,0.3285
0.2822,0.3942,0.3236
0.2822,0.3953,0.3225
0.2822,0.3966,0.3212
0.2822,0.3985,0.3193
0.2822,0.4103,0.3075
0.2822,0.4247,0.2931
0.2822,0.4253,0.2925
0.2822,0.4275,0.2903
0.2822,0.4317,0.2861
0.2822,0.4318,0.286
0.2822,0.4329,0.2849
0.2822,0.4344,0.2834
0.2822,0.4351,0.2827
0.2822,0.4379,0.2799
0.2822,0.4384,0.2794
0.2822,0.4438,0.274
0.2822,0.4658,0.252
0.2821,0.2122,0.5057
0.2821,0.2128,0.5051
0.2821,0.232,0.4859
0.2821,0.238,0.4799
0.2821,0.2499,0.468
0.2821,0.2625,0.4554
0.2821,0.274,0.4439
0.2821,0.275,0.4429
0.2821,0.2919,0.426
0.2821,0.2969,0.421
0.2821,0.3015,0.4164
0.2821,0.3045,0.4134
0.2821,0.3091,0.4088
0.2821,0.3135,0.4044
0.2821,0.3159,0.402
0.2821,0.3216,0.3963
0.2821,0.3309,0.387
0.2821,0.3354,0.3825
0.2821,0.3382,0.3797
0.2821,0.3396,0.3783
0.2821,0.3405,0.3774
0.2821,0.346,0.3719
0.2821,0.3473,0.3706
0.2821,0.3504,0.3675
0.2821,0.3628,0.3551
0.2821,0.3697,0.3482
0.2821,0.3729,0.345
0.2821,0.3746,0.3433
0.2821,0.3759,0.342
0.2821,0.3789,0.339
0.2821,0.3948,0.3231
0.2821,0.4079,0.31
0.2821,0.4098,0.3081
0.2821,0.4103,0.3076
0.2821,0.4146,0.3033
0.2821,0.4147,0.3032
0.2821,0.4148,0.3031
0.2821,0.4152,0.3027
0.2821,0.4153,0.3026
0.2821,0.4168,0.3011
0.2821,0.4194,0.2985
0.2821,0.4217,0.2962
0.2821,0.4239,0.294
0.2821,0.4295,0.2884
0.2821,0.4429,0.275
0.2821,0.4442,0.2737
0.2821,0.4455,0.2724
0.2821,0.4479,0.27
0.2821,0.4514,0.2665
0.2821,0.4516,0.2663
0.2821,0.4582,0.2597
0.2821,0.4612,0.2567
0.2821,0.4688,0.2491
0.2821,0.489,0.2289
0.2821,0.5006,0.2173
0.2821,0.5045,0.2134
0.2821,0.5165,0.2014
0.2821,0.582,0.1359
0.2821,0.5823,0.1356
0.282,0.243,0.475
0.282,0.2519,0.4661
0.282,0.254,0.464
0.282,0.2635,0.4545
0.282,0.2685,0.4495
0.282,0.2905,0.4275
0.282,0.291,0.427
0.282,0.2981,0.4199
0.282,0.3024,0.4156
0.282,0.303,0.415
0.282,0.3059,0.4121
0.282,0.3065,0.4115
0.282,0.3124,0.4056
0.282,0.3193,0.3987
0.282,0.3216,0.3964
0.282,0.3286,0.3894
0.282,0.3332,0.3848
0.282,0.3355,0.3825
0.282,0.3369,0.3811
0.282,0.3476,0.3704
0.282,0.3487,0.3693
0.282,0.35,0.368
0.282,0.3524,0.3656
0.282,0.3636,0.3544
0.282,0.3711,0.3469
0.282,0.3716,0.3464
0.282,0.3781,0.3399
0.282,0.3843,0.3337
0.282,0.3893,0.3287
0.282,0.3959,0.3221
0.282,0.4013,0.3167
0.282,0.4026,0.3154
0.282,0.41,0.308
0.282,0.4134,0.3046
0.282,0.4219,0.2961
0.282,0.433,0.285
0.282,0.4406,0.2774
0.282,0.4464,0.2716
0.282,0.4488,0.2692
0.282,0.4504,0.2676
0.282,0.4553,0.2627
0.282,0.4726,0.2454
0.282,0.4964,0.2216
0.282,0.5096,0.2084
0.282,0.5509,0.1671
0.282,0.5525,0.1655
0.2819,0.1609,0.5572
0.2819,0.2074,0.5107
0.2819,0.2327,0.4854
0.2819,0.2357,0.4824
0.2819,0.2671,0.451
0.2819,0.3001,0.418
0.2819,0.3067,0.4114
0.2819,0.315,0.4031
0.2819,0.316,0.4021
0.2819,0.3214,0.3967
0.2819,0.3302,0.3879
0.2819,0.3327,0.3854
0.2819,0.3684,0.3497
0.2819,0.3752,0.3429
0.2819,0.3758,0.3423
0.2819,0.3821,0.336
0.2819,0.3825,0.3356
0.2819,0.3879,0.3302
0.2819,0.3916,0.3265
0.2819,0.3959,0.3222
0.2819,0.4155,0.3026
0.2819,0.4215,0.2966
0.2819,0.4256,0.2925
0.2819,0.4266,0.2915
0.2819,0.4279,0.2902
0.2819,0.4347,0.2834
0.2819,0.4355,0.2826
0.2819,0.4439,0.2742
0.2819,0.4456,0.2725
0.2819,0.4485,0.2696
0.2819,0.4495,0.2686
0.2819,0.4614,0.2567
0.2819,0.4649,0.2532
0.2819,0.4947,0.2234
0.2819,0.5157,0.2024
0.2819,0.5254,0.1927
0.2819,0.5505,0.1676
0.2819,0.5631,0.155
0.2819,0.5816,0.1365
0.2819,0.6018,0.1163
0.2818,0.1136,0.6046
0.2818,0.1195,0.5987
0.2818,0.1995,0.5187
0.2818,0.2072,0.511
0.2818,0.2125,0.5057
0.2818,0.2185,0.4997
0.2818,0.2243,0.4939
0.2818,0.2311,0.4871
0.2818,0.2336,0.4846
0.2818,0.2435,0.4747
0.2818,0.2445,0.4737
0.2818,0.2597,0.4585
0.2818,0.273,0.4452
0.2818,0.2799,0.4383
0.2818,0.2851,0.4331
0.2818,0.2887,0.4295
0.2818,0.2924,0.4258
0.2818,0.293,0.4252
0.2818,0.2953,0.4229
0.2818,0.3004,0.4178
0.2818,0.3022,0.416
0.2818,0.3058,0.4124
0.2818,0.3183,0.3999
0.2818,0.3205,0.3977
0.2818,0.3241,0.3941
0.2818,0.3268,0.3914
0.2818,0.3275,0.3907
0.2818,0.3291,0.3891
0.2818,0.3331,0.3851
0.2818,0.3415,0.3767
0.2818,0.3441,0.3741
0.2818,0.3464,0.3718
0.2818,0.3482,0.37
0.2818,0.3534,0.3648
0.2818,0.3581,0.3601
0.2818,0.3624,0.3558
0.2818,0.3686,0.3496
0.2818,0.3701,0.3481
0.2818,0.3747,0.3435
0.2818,0.3758,0.3424
0.2818,0.3805,0.3377
0.2818,0.3808,0.3374
0.2818,0.3812,0.337
0.2818,0.3935,0.3247
0.2818,0.3985,0.3197
0.2818,0.4047,0.3135
0.2818,0.4058,0.3124
0.2818,0.407,0.3112
0.2818,0.4108,0.3074
0.2818,0.4147,0.3035
0.2818,0.4155,0.3027
0.2818,0.4179,0.3003
0.2818,0.4205,0.2977
0.2818,0.4261,0.2921
0.2818,0.4514,0.2668
0.2818,0.4618,0.2564
0.2818,0.467,0.2512
0.2818,0.4913,0.2269
0.2818,0.5456,0.1726
0.2817,0.1757,0.5426
0.2817,0.2481,0.4702
0.2817,0.2741,0.4442
0.2817,0.3002,0.4181
0.2817,0.305,0.4133
0.2817,0.308,0.4103
0.2817,0.3097,0.4086
0.2817,0.315,0.4033
0.2817,0.318,0.4003
0.2817,0.3289,0.3894
0.2817,0.3296,0.3887
0.2817,0.341,0.3773
0.2817,0.3537,0.3646
0.2817,0.3707,0.3476
0.2817,0.375,0.3433
0.2817,0.3782,0.3401
0.2817,0.3782,0.3401
0.2817,0.3854,0.3329
0.2817,0.387,0.3313
0.2817,0.3871,0.3312
0.2817,0.3887,0.3296
0.2817,0.4089,0.3094
0.2817,0.4122,0.3061
0.2817,0.4184,0.2999
0.2817,0.4192,0.2991
0.2817,0.4208,0.2975
0.2817,0.4242,0.2941
0.2817,0.4368,0.2815
0.2817,0.4488,0.2695
0.2817,0.4601,0.2582
0.2817,0.466,0.2523
0.2817,0.4666,0.2517
0.2817,0.4727,0.2456
0.2817,0.4859,0.2324
0.2816,0.2456,0.4728
0.2816,0.2506,0.4678
0.2816,0.2566,0.4618
0.2816,0.2681,0.4503
0.2816,0.2781,0.4403
0.2816,0.2892,0.4292
0.2816,0.2937,0.4247
0.2816,0.2949,0.4235
0.2816,0.3032,0.4152
0.2816,0.3138,0.4046
0.2816,0.317,0.4014
0.2816,0.3219,0.3965
0.2816,0.3268,0.3916
0.2816,0.3284,0.39
0.2816,0.3351,0.3833
0.2816,0.3352,0.3832
0.2816,0.3368,0.3816
0.2816,0.3426,0.3758
0.2816,0.3516,0.3668
0.2816,0.352,0.3664
0.2816,0.3542,0.3642
0.2816,0.3552,0.3632
0.2816,0.3556,0.3628
0.2816,0.3575,0.3609
0.2816,0.3747,0.3437
0.2816,0.377,0.3414
0.2816,0.3828,0.3356
0.2816,0.3861,0.3323
0.2816,0.4001,0.3183
0.2816,0.4032,0.3152
0.2816,0.4047,0.3137
0.2816,0.4059,0.3125
0.2816,0.4087,0.3097
0.2816,0.4192,0.2992
0.2816,0.4297,0.2887
0.2816,0.4339,0.2845
0.2816,0.4394,0.279
0.2816,0.45,0.2684
0.2816,0.4573,0.2611
0.2816,0.4604,0.258
0.2816,0.4853,0.2331
0.2816,0.4867,0.2317
0.2816,0.4911,0.2273
0.2816,0.4991,0.2193
0.2816,0.5205,0.1979
0.2816,0.5388,0.1796
0.2816,0.5592,0.1592
0.2816,0.5636,0.1548
0.2815,0.1557,0.5628
0.2815,0.1953,0.5232
0.2815,0.2186,0.4999
0.2815,0.2292,0.4893
0.2815,0.2423,0.4762
0.2815,0.2466,0.4719
0.2815,0.2561,0.4624
0.2815,0.2872,0.4313
0.2815,0.2975,0.421
0.2815,0.2992,0.4193
0.2815,0.3003,0.4182
0.2815,0.3019,0.4166
0.2815,0.3036,0.4149
0.2815,0.3051,0.4134
0.2815,0.3064,0.4121
0.2815,0.3076,0.4109
0.2815,0.3144,0.4041
0.2815,0.3162,0.4023
0.2815,0.3206,0.3979
0.2815,0.3223,0.3962
0.2815,0.3231,0.3954
0.2815,0.3276,0.3909
0.2815,0.3333,0.3852
0.2815,0.3342,0.3843
0.2815,0.3449,0.3736
0.2815,0.35,0.3685
0.2815,0.361,0.3575
0.2815,0.3611,0.3574
0.2815,0.3659,0.3526
0.2815,0.3757,0.3428
0.2815,0.378,0.3405
0.2815,0.3852,0.3333
0.2815,0.3854,0.3331
0.2815,0.3903,0.3282
0.2815,0.3939,0.3246
0.2815,0.3979,0.3206
0.2815,0.3984,0.3201
0.2815,0.4033,0.3152
0.2815,0.4037,0.3148
0.2815,0.4041,0.3144
0.2815,0.4091,0.3094
0.2815,0.415,0.3035
0.2815,0.4197,0.2988
0.2815,0.421,0.2975
0.2815,0.4211,0.2974
0.2815,0.4323,0.2862
0.2815,0.4347,0.2838
0.2815,0.4431,0.2754
0.2815,0.45,0.2685
0.2815,0.4511,0.2674
0.2815,0.4529,0.2656
0.2815,0.4611,0.2574
0.2815,0.4687,0.2498
0.2815,0.4743,0.2442
0.2815,0.5228,0.1957
0.2814,0.2046,0.514
0.2814,0.2236,0.495
0.2814,0.2406,0.478
0.2814,0.2589,0.4597
0.2814,0.2644,0.4542
0.2814,0.2848,0.4338
0.2814,0.285,0.4336
0.2814,0.2909,0.4277
0.2814,0.2913,0.4273
0.2814,0.2958,0.4228
0.2814,0.2971,0.4215
0.2814,0.2975,0.4211
0.2814,0.3074,0.4112
0.2814,0.3102,0.4084
0.2814,0.3104,0.4082
0.2814,0.3268,0.3918
0.2814,0.3323,0.3863
0.2814,0.3331,0.3855
0.2814,0.3334,0.3852
0.2814,0.3334,0.3852
0.2814,0.3388,0.3798
0.2814,0.3421,0.3765
0.2814,0.3431,0.3755
0.2814,0.3453,0.3733
0.2814,0.3475,0.3711
0.2814,0.3504,0.3682
0.2814,0.3577,0.3609
0.2814,0.3624,0.3562
0.2814,0.3684,0.3502
0.2814,0.3748,0.3438
0.2814,0.3838,0.3348
0.2814,0.3874,0.3312
0.2814,0.3935,0.3251
0.2814,0.3944,0.3242
0.2814,0.3996,0.319
0.2814,0.4088,0.3098
0.2814,0.4162,0.3024
0.2814,0.4211,0.2975
0.2814,0.4221,0.2965
0.2814,0.4425,0.2761
0.2814,0.4452,0.2734
0.2814,0.4492,0.2694
0.2814,0.4596,0.259
0.2814,0.4597,0.2589
0.2814,0.5247,0.1939
0.2814,0.5248,0.1938
0.2813,0.1451,0.5736
0.2813,0.1963,0.5224
0.2813,0.2118,0.5069
0.2813,0.2441,0.4746
0.2813,0.2455,0.4732
0.2813,0.2541,0.4646
0.2813,0.2746,0.4441
0.2813,0.2767,0.442
0.2813,0.3028,0.4159
0.2813,0.3044,0.4143
0.2813,0.3075,0.4112
0.2813,0.3086,0.4101
0.2813,0.3121,0.4066
0.2813,0.3185,0.4002
0.2813,0.3267,0.392
0.2813,0.3271,0.3916
0.2813,0.3418,0.3769
0.2813,0.3452,0.3735
0.2813,0.3455,0.3732
0.2813,0.3467,0.372
0.2813,0.3482,0.3705
0.2813,0.3536,0.3651
0.2813,0.3567,0.362
0.2813,0.365,0.3537
0.2813,0.3816,0.3371
0.2813,0.3901,0.3286
0.2813,0.3908,0.3279
0.2813,0.3988,0.3199
0.2813,0.3989,0.3198
0.2813,0.3993,0.3194
0.2813,0.411,0.3077
0.2813,0.4157,0.303
0.2813,0.417,0.3017
0.2813,0.4333,0.2854
0.2813,0.4335,0.2852
0.2813,0.4344,0.2843
0.2813,0.438,0.2807
0.2813,0.4415,0.2772
0.2813,0.457,0.2617
0.2813,0.4594,0.2593
0.2813,0.4679,0.2508
0.2813,0.4688,0.2499
0.2813,0.5025,0.2162
0.2813,0.5046,0.2141
0.2812,0.1801,0.5387
0.2812,0.191,0.5278
0.2812,0.2024,0.5164
0.2812,0.2154,0.5034
0.2812,0.2581,0.4607
0.2812,0.2792,0.4396
0.2812,0.2798,0.439
0.2812,0.2972,0.4216
0.2812,0.3008,0.418
0.2812,0.312,0.4068
0.2812,0.3135,0.4053
0.2812,0.3167,0.4021
0.2812,0.3285,0.3903
0.2812,0.3351,0.3837
0.2812,0.3358,0.383
0.2812,0.3425,0.3763
0.2812,0.3448,0.374
0.2812,0.3483,0.3705
0.2812,0.352,0.3668
0.2812,0.3609,0.3579
0.2812,0.3731,0.3457
0.2812,0.3763,0.3425
0.2812,0.385,0.3338
0.2812,0.39,0.3288
0.2812,0.4077,0.3111
0.2812,0.4096,0.3092
0.2812,0.4103,0.3085
0.2812,0.4124,0.3064
0.2812,0.4157,0.3031
0.2812,0.4197,0.2991
0.2812,0.42,0.2988
0.2812,0.4203,0.2985
0.2812,0.4313,0.2875
0.2812,0.4739,0.2449
0.2812,0.4823,0.2365
0.2812,0.5155,0.2033
0.2812,0.5442,0.1746
0.2811,0.1037,0.6152
0.2811,0.1624,0.5565
0.2811,0.2099,0.509
0.2811,0.2265,0.4924
0.2811,0.2495,0.4694
0.2811,0.2671,0.4518
0.2811,0.2711,0.4478
0.2811,0.2753,0.4436
0.2811,0.2801,0.4388
0.2811,0.2909,0.428
0.2811,0.3032,0.4157
0.2811,0.3205,0.3984
0.2811,0.3213,0.3976
0.2811,0.3232,0.3957
0.2811,0.3235,0.3954
0.2811,0.3261,0.3928
0.2811,0.3298,0.3891
0.2811,0.3303,0.3886
0.2811,0.3359,0.383
0.2811,0.3454,0.3735
0.2811,0.3478,0.3711
0.2811,0.3484,0.3705
0.2811,0.3494,0.3695
0.2811,0.3566,0.3623
0.2811,0.3636,0.3553
0.2811,0.3638,0.3551
0.2811,0.3642,0.3547
0.2811,0.3696,0.3493
0.2811,0.3811,0.3378
0.2811,0.3833,0.3356
0.2811,0.3937,0.3252
0.2811,0.4002,0.3187
0.2811,0.4098,0.3091
0.2811,0.4182,0.3007
0.2811,0.4185,0.3004
0.2811,0.4428,0.2761
0.2811,0.4455,0.2734
0.2811,0.4511,0.2678
0.2811,0.4548,0.2641
0.2811,0.463,0.2559
0.2811,0.473,0.2459
0.2811,0.4754,0.2435
0.2811,0.4891,0.2298
0.2811,0.5032,0.2157
0.2811,0.5164,0.2025
0.2811,0.5875,0.1314
0.281,0.177,0.542
0.281,0.2257,0.4933
0.281,0.2498,0.4692
0.281,0.2592,0.4598
0.281,0.2672,0.4518
0.281,0.2732,0.4458
0.281,0.2733,0.4457
0.281,0.2741,0.4449
0.281,0.2742,0.4448
0.281,0.2784,0.4406
0.281,0.2791,0.4399
0.281,0.2801,0.4389
0.281,0.2973,0.4217
0.281,0.3008,0.4182
0.281,0.3025,0.4165
0.281,0.3026,0.4164
0.281,0.3104,0.4086
0.281,0.3154,0.4036
0.281,0.3161,0.4029
0.281,0.3175,0.4015
0.281,0.3189,0.4001
0.281,0.3229,0.3961
0.281,0.3307,0.3883
0.281,0.3329,0.3861
0.281,0.334,0.385
0.281,0.337,0.382
0.281,0.3488,0.3702
0.281,0.3493,0.3697
0.281,0.3528,0.3662
0.281,0.3604,0.3586
0.281,0.3632,0.3558
0.281,0.3718,0.3472
0.281,0.3735,0.3455
0.281,0.3801,0.3389
0.281,0.3904,0.3286
0.281,0.3932,0.3258
0.281,0.416,0.303
0.281,0.4397,0.2793
0.281,0.4448,0.2742
0.281,0.4459,0.2731
0.281,0.5155,0.2035
0.281,0.5192,0.1998
0.281,0.5505,0.1685
0.281,0.5529,0.1661
0.2809,0.1553,0.5638
0.2809,0.1683,0.5508
0.2809,0.1751,0.544
0.2809,0.1849,0.5342
0.2809,0.2304,0.4887
0.2809,0.2689,0.4502
0.2809,0.2716,0.4475
0.2809,0.2743,0.4448
0.2809,0.277,0.4421
0.2809,0.2787,0.4404
0.2809,0.2818,0.4373
0.2809,0.2844,0.4347
0.2809,0.2983,0.4208
0.2809,0.3059,0.4132
0.2809,0.306,0.4131
0.2809,0.3155,0.4036
0.2809,0.316,0.4031
0.2809,0.3218,0.3973
0.2809,0.323,0.3961
0.2809,0.3259,0.3932
0.2809,0.334,0.3851
0.2809,0.3376,0.3815
0.2809,0.3459,0.3732
0.2809,0.3542,0.3649
0.2809,0.3564,0.3627
0.2809,0.3568,0.3623
0.2809,0.3577,0.3614
0.2809,0.361,0.3581
0.2809,0.3633,0.3558
0.2809,0.3854,0.3337
0.2809,0.3895,0.3296
0.2809,0.3908,0.3283
0.2809,0.4018,0.3173
0.2809,0.4124,0.3067
0.2809,0.4195,0.2996
0.2809,0.4284,0.2907
0.2809,0.434,0.2851
0.2809,0.4363,0.2828
0.2809,0.4371,0.282
0.2809,0.4473,0.2718
0.2809,0.4731,0.246
0.2809,0.4922,0.2269
0.2809,0.507,0.2121
0.2808,0.2632,0.456
0.2808,0.2687,0.4505
0.2808,0.2722,0.447
0.2808,0.2801,0.4391
0.2808,0.2835,0.4357
0.2808,0.2845,0.4347
0.2808,0.2912,0.428
0.2808,0.2974,0.4218
0.2808,0.3004,0.4188
0.2808,0.3242,0.395
0.2808,0.3358,0.3834
0.2808,0.34,0.3792
0.2808,0.3453,0.3739
0.2808,0.3537,0.3655
0.2808,0.354,0.3652
0.2808,0.3545,0.3647
0.2808,0.3552,0.364
0.2808,0.3587,0.3605
0.2808,0.3663,0.3529
0.2808,0.3676,0.3516
0.2808,0.3692,0.35
0.2808,0.3706,0.3486
0.2808,0.3814,0.3378
0.2808,0.3869,0.3323
0.2808,0.3876,0.3316
0.2808,0.3903,0.3289
0.2808,0.3992,0.32
0.2808,0.4077,0.3115
0.2808,0.4188,0.3004
0.2808,0.4193,0.2999
0.2808,0.4426,0.2766
0.2808,0.4457,0.2735
0.2808,0.4505,0.2687
0.2808,0.4668,0.2524
0.2808,0.4688,0.2504
0.2808,0.4717,0.2475
0.2808,0.4769,0.2423
0.2808,0.4781,0.2411
0.2808,0.5114,0.2078
0.2808,0.5218,0.1974
0.2808,0.5714,0.1478
0.2807,0.1938,0.5255
0.2807,0.2041,0.5152
0.2807,0.2366,0.4827
0.2807,0.2438,0.4755
0.2807,0.2541,0.4652
0.2807,0.2596,0.4597
0.2807,0.2649,0.4544
